X,Y,Z,P,Xspd,Yspd,Zspd,T
-1.4,-9.4,1.6,1.9952,-9.1966,-0.43067,0.31535,20.437
-1.2,-9.4,1.6,2.0129,-9.132,-0.3525,-0.044742,20.431
-1.0,-9.4,1.6,1.8745,-9.0281,-0.40934,-0.34168,20.425
-0.8,-9.4,1.6,1.6478,-9.0218,-0.70163,0.06381,20.416
-0.6,-9.4,1.6,1.6045,-9.1388,-0.71862,0.37266,20.405
-0.4,-9.4,1.6,1.7175,-9.2586,-0.21808,0.015929,20.394
-0.2,-9.4,1.6,1.829,-9.1905,-0.18522,-0.15452,20.386
0.0,-9.4,1.6,1.8932,-8.9978,-0.78914,0.13358,20.379
0.2,-9.4,1.6,1.8734,-9.0103,-0.77742,0.13846,20.369
0.4,-9.4,1.6,1.8003,-9.2513,-0.15804,0.002445,20.357
0.6,-9.4,1.6,1.6557,-9.3658,-0.28287,0.1371,20.348
0.8,-9.4,1.6,1.4167,-9.1332,-0.89093,0.14358,20.339
1.0,-9.4,1.6,0.96976,-8.9209,-0.61655,-0.049124,20.328
1.2,-9.4,1.6,0.6071,-9.1703,-0.10422,-0.078587,20.317
1.4,-9.4,1.6,0.40163,-9.401,-0.54054,0.049238,20.306
1.6,-9.4,1.6,0.19012,-9.2481,-0.86838,0.09989,20.295
1.8,-9.4,1.6,0.091087,-9.055,-0.38499,0.05142,20.283
2.0,-9.4,1.6,0.11195,-9.1008,-0.26719,-0.0047925,20.271
2.2,-9.4,1.6,0.23433,-9.3117,-0.73925,-0.08164,20.258
2.4,-9.4,1.6,0.23193,-9.4355,-0.68497,-0.071247,20.245
2.6,-9.4,1.6,-0.060248,-9.3899,-0.22768,0.11452,20.234
2.8,-9.4,1.6,-0.49311,-9.1827,-0.46149,0.15395,20.223
3.0,-9.4,1.6,-0.67131,-9.0874,-0.9,-0.087687,20.21
3.2,-9.4,1.6,-0.66625,-9.4037,-0.53204,-0.1811,20.196
3.4,-9.4,1.6,-0.71063,-9.6747,-0.12368,-0.0027509,20.183
3.6,-9.4,1.6,-0.8195,-9.3641,-0.49996,0.076008,20.174
3.8,-9.4,1.6,-0.91376,-9.0872,-0.80853,0.065152,20.164
4.0,-9.4,1.6,-0.79216,-9.4219,-0.45092,0.071694,20.152
4.2,-9.4,1.6,-0.45587,-9.5907,-0.29381,-0.13654,20.142
4.4,-9.4,1.6,-0.052141,-9.2881,-0.60994,-0.2771,20.133
4.6,-9.4,1.6,0.36685,-9.292,-0.62204,0.041401,20.123
4.8,-9.4,1.6,0.87028,-9.5488,-0.39256,0.23856,20.113
5.0,-9.4,1.6,1.1641,-9.3225,-0.41659,-0.046008,20.105
5.2,-9.4,1.6,1.266,-9.2272,-0.57755,-0.17648,20.097
5.4,-9.4,1.6,1.1732,-9.6272,-0.6247,-0.032199,20.09
5.6,-9.4,1.6,0.88422,-9.5,-0.52684,-0.085187,20.082
5.8,-9.4,1.6,0.57587,-9.0162,-0.47024,-0.1355,20.075
6.0,-9.4,1.6,0.3359,-9.2947,-0.56187,0.072759,20.069
6.2,-9.4,1.6,-0.028113,-9.7501,-0.6323,0.14998,20.062
6.4,-9.4,1.6,-0.65467,-9.4407,-0.49456,-0.065678,20.057
6.6,-9.4,1.6,-1.0336,-9.1076,-0.34605,-0.20682,20.051
6.8,-9.4,1.6,-0.98365,-9.4018,-0.54784,0.0051596,20.046
7.0,-9.4,1.6,-0.78067,-9.6645,-0.87809,0.26189,20.041
7.2,-9.4,1.6,-0.76525,-9.4617,-0.60603,-0.0066723,20.037
7.4,-9.4,1.6,-0.86461,-9.3377,-0.067579,-0.36973,20.032
7.6,-9.4,1.6,-1.038,-9.4916,-0.44286,0.12097,20.028
7.8,-9.4,1.6,-1.3062,-9.648,-1.116,0.69312,20.025
8.0,-9.4,1.6,-1.663,-9.7017,-0.58549,0.040203,20.022
8.2,-9.4,1.6,-1.9631,-9.6665,0.20374,-0.70209,20.018
8.4,-9.4,1.6,-2.2625,-9.6166,-0.44395,0.11081,20.015
8.6,-9.4,1.6,-2.7072,-9.6318,-1.2275,0.93903,20.013
8.8,-9.4,1.6,-3.3465,-9.8801,-0.4301,-0.0019571,20.011
9.0,-9.4,1.6,-3.8029,-10.015,0.39877,-0.73382,20.009
9.2,-9.4,1.6,-3.8322,-9.8597,-0.2845,0.23545,20.006
9.4,-9.4,1.6,-3.8075,-9.732,-0.94812,0.71224,20.004
9.6,-9.4,1.6,-3.8244,-9.912,-0.44973,-0.050137,20.003
9.8,-9.4,1.6,-3.8836,-10.03,0.025529,-0.30338,20.002
10.0,-9.4,1.6,-3.8865,-10.0,0.024232,-0.091779,20.002
-10.0,-9.2,1.6,0.44101,-8.5162,-0.22895,-0.29406,20.986
-9.8,-9.2,1.6,0.55534,-8.6043,-0.27457,-0.38315,20.979
-9.6,-9.2,1.6,0.78779,-8.6844,-0.40226,-0.30497,20.977
-9.4,-9.2,1.6,1.0189,-8.5854,-0.42868,-0.036705,20.985
-9.2,-9.2,1.6,1.2446,-8.5017,-0.36878,-0.16808,20.99
-9.0,-9.2,1.6,1.4856,-8.4887,-0.37138,-0.53361,20.99
-8.8,-9.2,1.6,1.7258,-8.6241,-0.41835,-0.3404,20.973
-8.6,-9.2,1.6,2.0012,-8.6716,-0.44337,0.16424,20.94
-8.4,-9.2,1.6,2.2676,-8.5056,-0.35529,0.017796,20.911
-8.2,-9.2,1.6,2.5217,-8.3909,-0.18714,-0.43181,20.892
-8.0,-9.2,1.6,2.8345,-8.6657,-0.13257,-0.2871,20.878
-7.8,-9.2,1.6,3.1608,-8.8194,-0.37714,0.057851,20.866
-7.6,-9.2,1.6,3.3879,-8.5052,-0.56783,-0.096617,20.851
-7.4,-9.2,1.6,3.5665,-8.4197,-0.29097,-0.36422,20.836
-7.2,-9.2,1.6,3.8317,-8.8476,-0.031331,-0.22734,20.825
-7.0,-9.2,1.6,4.1043,-8.9574,-0.3504,-0.10665,20.816
-6.8,-9.2,1.6,4.2736,-8.6192,-0.71791,-0.30241,20.8
-6.6,-9.2,1.6,4.4217,-8.6116,-0.45008,-0.26186,20.78
-6.4,-9.2,1.6,4.6734,-8.8691,-0.054466,0.076254,20.763
-6.2,-9.2,1.6,4.9474,-8.8186,-0.26817,-0.10167,20.751
-6.0,-9.2,1.6,5.1619,-8.7479,-0.63957,-0.56848,20.739
-5.8,-9.2,1.6,5.3223,-8.9071,-0.49453,-0.21386,20.722
-5.6,-9.2,1.6,5.4902,-8.9617,-0.22163,0.2952,20.707
-5.4,-9.2,1.6,5.6465,-8.8338,-0.35512,-0.21892,20.696
-5.2,-9.2,1.6,5.8044,-8.8462,-0.52231,-0.64145,20.683
-5.0,-9.2,1.6,5.9575,-8.9905,-0.42385,-0.030061,20.668
-4.8,-9.2,1.6,6.0935,-8.981,-0.38613,0.27315,20.655
-4.6,-9.2,1.6,6.189,-8.8175,-0.47564,-0.25112,20.643
-4.4,-9.2,1.6,6.227,-8.8716,-0.42084,-0.41302,20.631
-4.2,-9.2,1.6,6.2168,-9.1316,-0.32532,-0.020253,20.621
-4.0,-9.2,1.6,6.176,-9.1188,-0.43028,0.072257,20.611
-3.8,-9.2,1.6,6.1045,-8.8452,-0.5789,-0.23459,20.6
-3.6,-9.2,1.6,5.9902,-8.8802,-0.55772,-0.34349,20.587
-3.4,-9.2,1.6,5.8599,-9.1104,-0.43008,-0.053876,20.573
-3.2,-9.2,1.6,5.6802,-9.1149,-0.41105,0.069518,20.562
-3.0,-9.2,1.6,5.4437,-8.9947,-0.53005,-0.1669,20.553
-2.8,-9.2,1.6,5.16,-8.9554,-0.54612,-0.12237,20.543
-2.6,-9.2,1.6,4.8578,-9.0594,-0.45556,0.013386,20.533
-2.4,-9.2,1.6,4.5722,-9.1583,-0.4967,-0.13071,20.523
-2.2,-9.2,1.6,4.3204,-9.0765,-0.54479,-0.074819,20.513
-2.0,-9.2,1.6,4.0789,-8.923,-0.50878,0.04798,20.503
-1.8,-9.2,1.6,3.8911,-8.9639,-0.54528,-0.1026,20.492
-1.6,-9.2,1.6,3.7601,-9.162,-0.53643,-0.048654,20.481
-1.4,-9.2,1.6,3.6655,-9.2214,-0.37754,0.13642,20.472
-1.2,-9.2,1.6,3.5668,-9.07,-0.29543,-0.054133,20.465
-1.0,-9.2,1.6,3.4115,-9.0465,-0.51903,-0.22296,20.458
-0.8,-9.2,1.6,3.2465,-9.1334,-0.75532,0.07451,20.448
-0.6,-9.2,1.6,3.1635,-9.1558,-0.43538,0.26226,20.436
-0.4,-9.2,1.6,3.1431,-9.1644,-0.078468,-0.064668,20.426
-0.2,-9.2,1.6,3.118,-9.092,-0.46254,-0.21354,20.418
0.0,-9.2,1.6,3.0564,-9.0649,-0.78089,0.088089,20.408
0.2,-9.2,1.6,2.9907,-9.2719,-0.39783,0.19713,20.397
0.4,-9.2,1.6,2.9127,-9.3042,-0.19395,0.040402,20.386
0.6,-9.2,1.6,2.7078,-9.0705,-0.54226,-0.032084,20.377
0.8,-9.2,1.6,2.4372,-9.0956,-0.67701,-0.02924,20.367
1.0,-9.2,1.6,2.1797,-9.353,-0.40021,0.0057929,20.354
1.2,-9.2,1.6,1.9966,-9.3142,-0.43218,0.023957,20.343
1.4,-9.2,1.6,1.8121,-9.0715,-0.66304,0.069059,20.331
1.6,-9.2,1.6,1.6617,-9.2769,-0.43714,0.11318,20.319
1.8,-9.2,1.6,1.6592,-9.3788,-0.36107,0.033152,20.305
2.0,-9.2,1.6,1.6588,-9.0551,-0.73435,-0.020726,20.292
2.2,-9.2,1.6,1.6553,-9.2222,-0.64401,0.027531,20.278
2.4,-9.2,1.6,1.6988,-9.6791,-0.18309,0.10797,20.265
2.6,-9.2,1.6,1.6242,-9.3915,-0.37061,0.13761,20.253
2.8,-9.2,1.6,1.3628,-8.8521,-0.98154,0.030909,20.24
3.0,-9.2,1.6,1.1912,-9.1873,-0.76596,-0.025845,20.224
3.2,-9.2,1.6,1.2972,-9.8205,-0.054291,0.06946,20.209
3.4,-9.2,1.6,1.3897,-9.5651,-0.26607,0.12349,20.198
3.6,-9.2,1.6,1.2837,-8.9888,-0.93105,0.097329,20.188
3.8,-9.2,1.6,1.2343,-9.193,-0.73915,0.10397,20.175
4.0,-9.2,1.6,1.4401,-9.6329,-0.14765,0.072419,20.162
4.2,-9.2,1.6,1.7397,-9.5096,-0.32437,-0.022375,20.151
4.4,-9.2,1.6,1.9775,-9.2506,-0.7716,0.048739,20.142
4.6,-9.2,1.6,2.2136,-9.306,-0.56109,0.23276,20.131
4.8,-9.2,1.6,2.4961,-9.42,-0.27081,0.20353,20.12
5.0,-9.2,1.6,2.7425,-9.4887,-0.39654,-0.0039797,20.111
5.2,-9.2,1.6,2.8837,-9.5179,-0.56154,-0.038058,20.103
5.4,-9.2,1.6,2.8168,-9.3084,-0.56294,0.1,20.095
5.6,-9.2,1.6,2.5806,-9.2159,-0.48331,0.10281,20.087
5.8,-9.2,1.6,2.3721,-9.4911,-0.40729,0.032366,20.079
6.0,-9.2,1.6,2.2005,-9.6214,-0.40587,0.12541,20.072
6.2,-9.2,1.6,1.8762,-9.3569,-0.49856,0.22365,20.066
6.4,-9.2,1.6,1.3817,-9.253,-0.49183,0.072455,20.06
6.6,-9.2,1.6,1.0637,-9.5099,-0.33977,-0.13727,20.054
6.8,-9.2,1.6,0.96761,-9.667,-0.40856,-0.00031725,20.048
7.0,-9.2,1.6,0.86093,-9.5029,-0.68179,0.33439,20.043
7.2,-9.2,1.6,0.61661,-9.3838,-0.48884,0.17962,20.038
7.4,-9.2,1.6,0.40837,-9.5174,-0.057673,-0.26253,20.034
7.6,-9.2,1.6,0.22158,-9.6372,-0.31423,0.031964,20.03
7.8,-9.2,1.6,-0.024508,-9.7044,-0.83272,0.58685,20.026
8.0,-9.2,1.6,-0.33184,-9.8123,-0.55219,0.070376,20.023
8.2,-9.2,1.6,-0.62186,-9.6829,0.050011,-0.64718,20.02
8.4,-9.2,1.6,-0.9381,-9.4561,-0.24581,0.062936,20.016
8.6,-9.2,1.6,-1.2902,-9.7174,-0.82037,0.91304,20.013
8.8,-9.2,1.6,-1.6611,-10.197,-0.41217,0.17438,20.011
9.0,-9.2,1.6,-1.9926,-10.043,0.1705,-0.64349,20.009
9.2,-9.2,1.6,-2.2057,-9.6077,-0.26757,-0.045518,20.007
9.4,-9.2,1.6,-2.3482,-9.7124,-0.73946,0.5537,20.005
9.6,-9.2,1.6,-2.3238,-10.093,-0.343,0.19492,20.003
9.8,-9.2,1.6,-2.0899,-10.098,0.0043349,-0.11258,20.002
10.0,-9.2,1.6,-1.8953,-10.0,-0.0048568,-0.074162,20.002
-10.0,-9.0,1.6,0.62423,-8.6546,-0.22534,-0.53023,21.065
-9.8,-9.0,1.6,0.74279,-8.7815,-0.34477,-0.59748,21.085
-9.6,-9.0,1.6,0.99272,-8.8536,-0.53458,-0.44261,21.123
-9.4,-9.0,1.6,1.2576,-8.6991,-0.49399,-0.20887,21.149
-9.2,-9.0,1.6,1.5348,-8.5867,-0.39534,-0.41789,21.156
-9.0,-9.0,1.6,1.8288,-8.6506,-0.53633,-0.62315,21.136
-8.8,-9.0,1.6,2.144,-8.8176,-0.64291,-0.309,21.077
-8.6,-9.0,1.6,2.5152,-8.6958,-0.37957,0.0030367,21.012
-8.4,-9.0,1.6,2.8465,-8.5199,-0.061922,-0.19402,20.974
-8.2,-9.0,1.6,3.1946,-8.5983,-0.13633,-0.31259,20.955
-8.0,-9.0,1.6,3.5948,-8.842,-0.39164,-0.15033,20.939
-7.8,-9.0,1.6,3.9848,-8.722,-0.46322,-0.25209,20.923
-7.6,-9.0,1.6,4.2683,-8.4036,-0.26894,-0.37912,20.909
-7.4,-9.0,1.6,4.5559,-8.6783,-0.053425,-0.21098,20.9
-7.2,-9.0,1.6,4.9519,-9.1437,-0.20981,-0.19948,20.895
-7.0,-9.0,1.6,5.2687,-8.9004,-0.57397,-0.41703,20.885
-6.8,-9.0,1.6,5.4743,-8.5391,-0.58948,-0.34214,20.863
-6.6,-9.0,1.6,5.7126,-8.7816,-0.3001,-0.050987,20.837
-6.4,-9.0,1.6,6.0835,-8.9598,-0.19604,-0.1164,20.817
-6.2,-9.0,1.6,6.4515,-8.7388,-0.32111,-0.46219,20.802
-6.0,-9.0,1.6,6.7446,-8.7736,-0.37769,-0.426,20.788
-5.8,-9.0,1.6,6.9832,-8.9797,-0.34078,-0.04774,20.773
-5.6,-9.0,1.6,7.2057,-8.9019,-0.36201,-0.17248,20.758
-5.4,-9.0,1.6,7.4244,-8.848,-0.35936,-0.56964,20.743
-5.2,-9.0,1.6,7.6456,-9.0346,-0.27088,-0.25064,20.729
-5.0,-9.0,1.6,7.8243,-8.9764,-0.33886,0.14394,20.717
-4.8,-9.0,1.6,7.9146,-8.8117,-0.53463,-0.31938,20.703
-4.6,-9.0,1.6,8.0113,-8.8679,-0.46329,-0.56739,20.688
-4.4,-9.0,1.6,8.1276,-9.1344,-0.2067,-0.043039,20.676
-4.2,-9.0,1.6,8.1831,-9.1626,-0.26136,0.056355,20.668
-4.0,-9.0,1.6,8.1196,-8.9424,-0.56103,-0.41998,20.658
-3.8,-9.0,1.6,8.0016,-8.8471,-0.62929,-0.43458,20.645
-3.6,-9.0,1.6,7.9002,-9.0731,-0.44937,-0.067312,20.629
-3.4,-9.0,1.6,7.7883,-9.1896,-0.30054,0.0074273,20.616
-3.2,-9.0,1.6,7.616,-9.0966,-0.38455,-0.22907,20.606
-3.0,-9.0,1.6,7.3614,-9.0132,-0.62582,-0.34283,20.596
-2.8,-9.0,1.6,7.0766,-9.0528,-0.61495,-0.096691,20.584
-2.6,-9.0,1.6,6.813,-9.1734,-0.36436,-0.01215,20.572
-2.4,-9.0,1.6,6.5669,-9.1623,-0.38769,-0.21392,20.562
-2.2,-9.0,1.6,6.2874,-9.0364,-0.66163,-0.24159,20.552
-2.0,-9.0,1.6,5.9799,-9.0386,-0.68789,-0.10537,20.539
-1.8,-9.0,1.6,5.7251,-9.1675,-0.43759,0.013694,20.526
-1.6,-9.0,1.6,5.533,-9.2498,-0.3172,0.0073336,20.516
-1.4,-9.0,1.6,5.3521,-9.2175,-0.44801,-0.16255,20.508
-1.2,-9.0,1.6,5.1764,-9.1409,-0.53585,-0.16753,20.5
-1.0,-9.0,1.6,4.9736,-9.1954,-0.57412,0.0036144,20.49
-0.8,-9.0,1.6,4.7951,-9.2374,-0.5962,0.054377,20.479
-0.6,-9.0,1.6,4.6808,-9.2623,-0.39733,0.01784,20.468
-0.4,-9.0,1.6,4.6066,-9.2847,-0.31475,-0.075847,20.457
-0.2,-9.0,1.6,4.5084,-9.1678,-0.54326,-0.11387,20.448
0.0,-9.0,1.6,4.3809,-9.2127,-0.57265,0.082895,20.437
0.2,-9.0,1.6,4.2777,-9.483,-0.39632,0.22197,20.426
0.4,-9.0,1.6,4.1866,-9.4407,-0.40102,0.053642,20.415
0.6,-9.0,1.6,3.9806,-9.1687,-0.51423,-0.11785,20.405
0.8,-9.0,1.6,3.7282,-9.2284,-0.54579,-0.0046277,20.393
1.0,-9.0,1.6,3.5351,-9.5178,-0.46695,0.13081,20.38
1.2,-9.0,1.6,3.3996,-9.5249,-0.46826,0.081492,20.368
1.4,-9.0,1.6,3.2456,-9.3258,-0.50806,0.16667,20.355
1.6,-9.0,1.6,3.0889,-9.348,-0.50767,0.20637,20.341
1.8,-9.0,1.6,3.0258,-9.3007,-0.64793,-0.022914,20.327
2.0,-9.0,1.6,3.0361,-9.4084,-0.57839,-0.040301,20.311
2.2,-9.0,1.6,3.1415,-9.8119,-0.28721,0.20084,20.297
2.4,-9.0,1.6,3.2271,-9.6013,-0.45374,0.289,20.285
2.6,-9.0,1.6,3.0906,-8.9886,-0.92374,0.14047,20.271
2.8,-9.0,1.6,2.9287,-9.16,-0.86096,-0.023386,20.254
3.0,-9.0,1.6,2.9619,-9.939,-0.24627,0.060054,20.237
3.2,-9.0,1.6,3.2031,-9.9422,-0.20088,0.30559,20.225
3.4,-9.0,1.6,3.2222,-9.1567,-0.93144,0.33429,20.214
3.6,-9.0,1.6,3.0624,-9.0636,-1.0968,0.060248,20.2
3.8,-9.0,1.6,3.1748,-9.6756,-0.41359,-0.055993,20.185
4.0,-9.0,1.6,3.5175,-9.8133,-0.11589,0.22428,20.172
4.2,-9.0,1.6,3.7665,-9.4099,-0.66553,0.36779,20.161
4.4,-9.0,1.6,3.8445,-9.3027,-1.0079,0.17052,20.151
4.6,-9.0,1.6,4.0392,-9.464,-0.60536,0.12523,20.138
4.8,-9.0,1.6,4.3058,-9.5263,-0.21835,0.2889,20.127
5.0,-9.0,1.6,4.5235,-9.6304,-0.38379,0.26099,20.117
5.2,-9.0,1.6,4.5978,-9.5343,-0.86924,0.13291,20.109
5.4,-9.0,1.6,4.5097,-9.2305,-0.89291,0.17809,20.1
5.6,-9.0,1.6,4.3592,-9.4133,-0.3197,0.27256,20.091
5.8,-9.0,1.6,4.2633,-9.7852,-0.15483,0.26942,20.083
6.0,-9.0,1.6,4.0951,-9.5736,-0.67396,0.24746,20.076
6.2,-9.0,1.6,3.7464,-9.1957,-0.90836,0.28772,20.07
6.4,-9.0,1.6,3.3512,-9.4233,-0.43217,0.23258,20.063
6.6,-9.0,1.6,3.0981,-9.8383,-0.073337,0.0089861,20.056
6.8,-9.0,1.6,2.9134,-9.7047,-0.46415,0.026353,20.051
7.0,-9.0,1.6,2.629,-9.3187,-0.95416,0.42598,20.046
7.2,-9.0,1.6,2.2658,-9.4445,-0.55819,0.41222,20.04
7.4,-9.0,1.6,1.9937,-9.8255,0.14208,-0.16129,20.035
7.6,-9.0,1.6,1.7484,-9.7874,-0.21131,-0.1655,20.031
7.8,-9.0,1.6,1.491,-9.5816,-1.0524,0.43539,20.028
8.0,-9.0,1.6,1.1933,-9.7233,-0.75984,0.23832,20.024
8.2,-9.0,1.6,0.93758,-9.7943,0.15171,-0.57922,20.021
8.4,-9.0,1.6,0.67956,-9.5447,-0.063658,-0.28235,20.017
8.6,-9.0,1.6,0.42684,-9.7331,-0.84021,0.74412,20.014
8.8,-9.0,1.6,0.19466,-10.207,-0.58727,0.48758,20.012
9.0,-9.0,1.6,-0.086019,-10.005,0.04742,-0.66178,20.01
9.2,-9.0,1.6,-0.36076,-9.5083,-0.1846,-0.60601,20.008
9.4,-9.0,1.6,-0.56903,-9.744,-0.56894,0.42528,20.005
9.6,-9.0,1.6,-0.52937,-10.179,-0.30004,0.60356,20.003
9.8,-9.0,1.6,-0.19085,-10.116,-0.021504,0.080277,20.002
10.0,-9.0,1.6,0.071444,-10.0,-0.017372,-0.11601,20.002
-10.0,-8.8,1.6,0.90879,-8.7628,-0.26764,-0.62736,21.236
-9.8,-8.8,1.6,0.97084,-8.9911,-0.396,-0.66314,21.285
-9.6,-8.8,1.6,1.1685,-8.9986,-0.5521,-0.6411,21.349
-9.4,-8.8,1.6,1.4494,-8.7369,-0.55928,-0.52397,21.355
-9.2,-8.8,1.6,1.753,-8.7978,-0.58172,-0.42668,21.318
-9.0,-8.8,1.6,2.1077,-9.0038,-0.70353,-0.43089,21.248
-8.8,-8.8,1.6,2.5355,-8.9603,-0.63413,-0.41727,21.158
-8.6,-8.8,1.6,2.9597,-8.6065,-0.16814,-0.1817,21.082
-8.4,-8.8,1.6,3.3903,-8.7068,0.081921,0.05471,21.038
-8.2,-8.8,1.6,3.8501,-8.9374,-0.25227,-0.018746,21.017
-8.0,-8.8,1.6,4.2999,-8.8544,-0.49963,-0.36819,20.999
-7.8,-8.8,1.6,4.7221,-8.6325,-0.29434,-0.54101,20.984
-7.6,-8.8,1.6,5.1284,-8.7405,-0.020269,-0.20898,20.976
-7.4,-8.8,1.6,5.5987,-9.125,-0.025369,-0.013751,20.977
-7.2,-8.8,1.6,6.0371,-9.1932,-0.31957,-0.37701,20.978
-7.0,-8.8,1.6,6.3642,-8.9154,-0.54002,-0.49372,20.96
-6.8,-8.8,1.6,6.6703,-8.8835,-0.49747,-0.062998,20.927
-6.6,-8.8,1.6,7.0397,-9.0024,-0.40977,0.012191,20.896
-6.4,-8.8,1.6,7.4713,-8.9225,-0.29497,-0.35589,20.87
-6.2,-8.8,1.6,7.9186,-8.9066,-0.084768,-0.3765,20.851
-6.0,-8.8,1.6,8.3377,-9.1014,-0.06076,-0.16829,20.838
-5.8,-8.8,1.6,8.6861,-9.0926,-0.38998,-0.26455,20.824
-5.6,-8.8,1.6,8.9534,-8.9874,-0.54483,-0.3783,20.807
-5.4,-8.8,1.6,9.2134,-9.1268,-0.18566,-0.14448,20.788
-5.2,-8.8,1.6,9.5179,-9.2278,-0.042388,-0.02745,20.774
-5.0,-8.8,1.6,9.7594,-9.0577,-0.50896,-0.37476,20.762
-4.8,-8.8,1.6,9.8459,-8.9832,-0.69606,-0.48423,20.748
-4.6,-8.8,1.6,9.9433,-9.1635,-0.22446,-0.017396,20.734
-4.4,-8.8,1.6,10.119,-9.4049,-0.017159,0.045476,20.724
-4.2,-8.8,1.6,10.225,-9.2875,-0.43363,-0.46956,20.715
-4.0,-8.8,1.6,10.123,-8.9954,-0.68909,-0.47053,20.703
-3.8,-8.8,1.6,9.9587,-9.0596,-0.5088,0.043728,20.688
-3.6,-8.8,1.6,9.8647,-9.3616,-0.36351,0.080466,20.674
-3.4,-8.8,1.6,9.7515,-9.3314,-0.35382,-0.23204,20.66
-3.2,-8.8,1.6,9.557,-9.1853,-0.4328,-0.29988,20.65
-3.0,-8.8,1.6,9.2618,-9.1985,-0.59705,-0.15086,20.639
-2.8,-8.8,1.6,8.9586,-9.2767,-0.57813,-0.048871,20.626
-2.6,-8.8,1.6,8.6966,-9.278,-0.39536,-0.12538,20.612
-2.4,-8.8,1.6,8.4318,-9.2061,-0.42389,-0.16393,20.6
-2.2,-8.8,1.6,8.1136,-9.2249,-0.63982,-0.13557,20.589
-2.0,-8.8,1.6,7.7628,-9.3237,-0.66,-0.090027,20.576
-1.8,-8.8,1.6,7.4624,-9.3553,-0.43997,0.034861,20.562
-1.6,-8.8,1.6,7.2258,-9.3803,-0.33362,-0.00028917,20.552
-1.4,-8.8,1.6,7.0083,-9.351,-0.50479,-0.17179,20.544
-1.2,-8.8,1.6,6.757,-9.2438,-0.62192,-0.070782,20.535
-1.0,-8.8,1.6,6.4959,-9.3131,-0.5438,0.11113,20.524
-0.8,-8.8,1.6,6.2981,-9.4796,-0.44661,0.042714,20.512
-0.6,-8.8,1.6,6.1946,-9.5065,-0.44679,-0.080284,20.501
-0.4,-8.8,1.6,6.0785,-9.3274,-0.53712,-0.018589,20.489
-0.2,-8.8,1.6,5.8806,-9.2748,-0.48631,0.13462,20.478
0.0,-8.8,1.6,5.7272,-9.5651,-0.34996,0.081742,20.467
0.2,-8.8,1.6,5.6004,-9.7203,-0.42826,-0.052966,20.457
0.4,-8.8,1.6,5.4518,-9.4703,-0.55487,0.10316,20.445
0.6,-8.8,1.6,5.1531,-9.3354,-0.54992,0.20964,20.433
0.8,-8.8,1.6,4.8829,-9.572,-0.50926,-0.053637,20.421
1.0,-8.8,1.6,4.7584,-9.8034,-0.42777,-0.11478,20.407
1.2,-8.8,1.6,4.6501,-9.6982,-0.46795,0.31603,20.393
1.4,-8.8,1.6,4.4362,-9.4566,-0.63458,0.49161,20.38
1.6,-8.8,1.6,4.2328,-9.4412,-0.72361,0.037159,20.365
1.8,-8.8,1.6,4.2388,-9.6346,-0.60144,-0.19585,20.348
2.0,-8.8,1.6,4.3955,-10.026,-0.31515,0.10377,20.332
2.2,-8.8,1.6,4.623,-9.8904,-0.4714,0.34226,20.319
2.4,-8.8,1.6,4.5961,-9.1906,-0.98006,0.37037,20.304
2.6,-8.8,1.6,4.4112,-9.2717,-0.92714,0.19665,20.286
2.8,-8.8,1.6,4.4772,-10.058,-0.34274,-0.074915,20.269
3.0,-8.8,1.6,4.7633,-10.206,-0.15077,0.04259,20.254
3.2,-8.8,1.6,4.9461,-9.5743,-0.79193,0.41314,20.243
3.4,-8.8,1.6,4.8241,-9.2283,-1.2858,0.32777,20.229
3.6,-8.8,1.6,4.7604,-9.6628,-0.74809,-0.066934,20.212
3.8,-8.8,1.6,5.0412,-9.9784,-0.069653,0.022944,20.196
4.0,-8.8,1.6,5.4275,-9.8207,-0.40553,0.36311,20.183
4.2,-8.8,1.6,5.6145,-9.5551,-1.116,0.2223,20.172
4.4,-8.8,1.6,5.6845,-9.5222,-0.92924,0.036987,20.159
4.6,-8.8,1.6,5.9242,-9.6651,-0.30856,0.23922,20.146
4.8,-8.8,1.6,6.2612,-9.8226,-0.30493,0.26852,20.134
5.0,-8.8,1.6,6.4641,-9.7547,-0.77213,0.071372,20.124
5.2,-8.8,1.6,6.4601,-9.4142,-0.98951,0.15754,20.115
5.4,-8.8,1.6,6.3695,-9.5165,-0.58847,0.29948,20.105
5.6,-8.8,1.6,6.3777,-9.9463,-0.18835,0.19652,20.096
5.8,-8.8,1.6,6.3455,-9.7532,-0.54259,0.12982,20.088
6.0,-8.8,1.6,6.071,-9.275,-0.99968,0.22438,20.081
6.2,-8.8,1.6,5.6901,-9.4363,-0.69441,0.32026,20.073
6.4,-8.8,1.6,5.472,-9.9721,-0.23506,0.12247,20.065
6.6,-8.8,1.6,5.3181,-9.9471,-0.38717,-0.21913,20.059
6.8,-8.8,1.6,4.9952,-9.3554,-0.71405,0.064823,20.054
7.0,-8.8,1.6,4.5729,-9.228,-0.70414,0.65159,20.048
7.2,-8.8,1.6,4.2306,-9.936,-0.47226,0.2622,20.042
7.4,-8.8,1.6,4.0288,-10.172,-0.2751,-0.54081,20.038
7.6,-8.8,1.6,3.6994,-9.4808,-0.41508,-0.29554,20.033
7.8,-8.8,1.6,3.3096,-9.2515,-0.77901,0.462,20.029
